sinkhole_data
ID,Sinkhole,Land use,Substrate,DTS,DTM,HD,Depth to Bedrock,DTF,DWTSA,DTD
415,1,2,5,551.543,17280.7,25,-341,72505.4,8,1385.21
416,1,2,5,1508.67,16842.4,43,-278,72340.8,4,60
417,1,4,5,295.466,15403.2,34,-258,70929.6,3,1275.62
418,1,3,5,247.386,15661.9,32,-274,71155.9,9,1233.29
419,1,3,5,1806.24,15781,43,-224,71313.1,11,540.833
420,1,3,5,2170.39,15821.4,45,-213,71370.4,10,241.868
421,1,2,5,1918.59,15128.6,41,-193,70620.3,13,351.141
422,1,1,2,3576.55,8558.42,-12,-253,82926.6,5,536.656
423,1,1,2,3794.73,8808.62,-11,-251,82708,6,379.473
424,1,1,2,5672.46,10735,-16,-238,80822.6,4,531.601
425,1,2,2,3872.21,9970.88,-7,-247,81545.3,5,758.947
426,1,5,2,4052.78,11017.2,-8,-243,80513.2,5,1158.02
427,1,1,2,4516.37,9946.48,-7,-244,81562.2,5,180
428,1,4,2,4078.68,12985,-8,-240,78719.6,3,1860.24
429,1,4,2,2529.45,10630.4,-13,-249,81101.6,11,90
430,1,4,2,4000.81,12573.3,-8,-240,79073.4,6,1492.18
431,1,1,2,2940,14784.9,-6,-251,77797.8,5,1120.89
432,1,4,2,2370.76,13903.2,-11,-252,78577.2,12,740.945
433,1,5,2,1666.28,13746.6,-6,-256,79080.1,5,30
434,1,1,2,3036.08,15844.1,2,-259,76420,6,295.466
435,1,2,2,2580,15963.7,0,-257,77202.6,7,1182.24
436,1,1,2,1859.52,15292.6,-9,-259,78048,5,915.86
437,1,4,2,2163.33,16004.3,-14,-264,75181.6,4,589.406
438,1,2,2,1830,16949.5,-17,-270,77366.8,5,1256.42
439,1,4,2,2297.3,16013.3,-13,-263,75340.8,5,480
440,1,2,5,1340.63,21744.4,18,-286,72436.5,1,2340.19
441,1,2,5,1804.24,21313.3,23,-286,73258,1,2272.29
442,1,2,5,1443.12,21510.4,17,-285,72430.3,3,2094.42
443,1,2,5,657.951,22791,31,-294,70569.8,2,4137.93
444,1,2,5,1047.85,22843.5,22,-292,72325.5,3,4253.76
445,1,2,5,60,23492.3,25,-293,71302.7,1,4351.65
446,1,2,5,2535.13,21570.5,36,-294,71698.6,15,3031.34
447,1,2,5,2208.01,20842.2,43,-294,71015.8,16,2300.83
448,1,3,5,1986.58,22470.3,37,-294,72017.6,8,3797.7
449,1,2,5,2971.36,19656.7,56,-295,70575.1,7,1574.93
450,1,3,5,2844.31,18622.4,65,-294,69649.6,5,1083.74
451,1,2,5,4083.75,19435.9,66,-297,71020.4,4,426.38
452,1,3,5,4038.43,16706.1,58,-299,68896,2,646.22
453,1,2,5,3208.32,17861.6,67,-305,70426.5,4,570
454,1,1,5,4417.44,19319.1,67,-298,71137.2,4,150
455,1,3,5,831.925,16258.6,25,-318,70161.3,13,3088.69
456,1,3,5,2486.38,16788.2,53,-308,69813.6,1,1527.65
457,1,3,5,3297.95,15649.4,45,-301,68531.6,3,1839.81
458,1,3,5,84.8528,15314.5,29,-315,70034.5,14,1574.07
459,1,3,5,120,15476,28,-319,70219.4,13,1406.17
460,1,3,5,684.105,15751.7,27,-320,70148.3,16,2043.53
461,1,3,5,30,14679.6,30,-308,69414.7,7,1408.72
462,1,3,5,1867.24,13962.9,50,-284,69195,6,778.845
463,1,3,5,1678.39,13950.5,50,-286,69146.6,3,636.396
464,1,3,5,1988.62,12296.1,55,-248,67766.2,6,641.327
465,1,2,5,1806.24,12426.7,54,-245,67911.3,6,510
466,1,4,5,2190,12785.6,56,-264,68113.3,6,1223.76
467,1,2,5,1020,12175,48,-204,67680,1,254.558
468,1,4,5,1384.23,14451.2,44,-180,69903.4,11,721.249
469,1,2,5,732.393,14370.1,40,-214,69936.2,15,807.217
470,1,1,4,7020,11122.2,-27,-233,80880.6,3,1033.15
471,1,1,4,8213.7,12968.5,-9,-224,78933.7,7,2267.73
472,1,4,4,8272.39,12744.2,-14,-224,79219.3,6,1920.23
473,1,5,2,6692.42,12813.4,-10,-228,78040.3,5,1928.42
474,1,4,4,6832.63,12630.4,-15,-228,78988.5,4,2307.08
475,1,5,4,7148.88,12581.8,-16,-227,79061.6,6,2404.68
476,1,4,2,5897.19,12854.3,-18,-231,77466.9,1,603.738
477,1,5,2,6145.24,12150,-15,-229,76202,5,234.307
478,1,1,2,4294.09,13825.4,-6,-238,77915.1,5,1677.05
479,1,2,2,6122.13,12099.5,-16,-230,75873.9,5,268.328
480,1,4,2,6210.07,12030.1,-16,-232,75244.3,1,912.414
481,1,2,2,5139.11,13282.4,-9,-240,75836.1,5,67.082
482,1,1,2,3767.24,13353.6,-3,-245,74288.4,1,1167.3
483,1,4,2,4735.06,13709.7,-5,-245,75709.2,5,323.11
484,1,2,2,4700.92,12784.1,-9,-239,74421.1,2,976.729
485,1,3,2,1320.34,14289.1,-18,-254,72948.2,5,1418.91
486,1,1,2,1597.62,15925.3,-9,-266,74704,3,1074.15
487,1,1,2,3000.6,13917.7,-1,-250,74209.4,6,863.771
488,1,4,2,123.693,15084.6,-25,-258,71998.4,3,3152.28
489,1,2,2,1123.3,16531.7,-22,-269,72353.5,3,2656.31
490,1,4,2,342.053,15558.8,-25,-262,72240.1,2,3457.82
491,1,4,2,240,16672.9,-26,-265,71303.4,4,2121.74
492,1,2,2,1159.18,17158.7,-20,-274,72249,4,1878.78
493,1,2,2,488.365,15980.2,-25,-262,71433,3,2687.64
494,1,2,5,1215.65,20138.3,13,-280,71427.9,4,863.771
495,1,2,2,591.693,18053.9,-7,-271,70833.5,7,1210.83
496,1,2,5,863.771,20594.3,17,-281,71339,5,1376.41
497,1,3,5,1977.73,17532,67,-279,67692.5,10,829.759
498,1,3,5,2342.69,17208.6,67,-278,67555.5,6,1023.96
499,1,3,5,3013.92,17819.1,67,-291,68950.8,4,276.586
500,1,3,5,2094.42,15005.6,57,-282,66567.1,5,458.912
501,1,3,5,3130.51,16002,60,-286,67414.1,4,484.665
502,1,3,5,3630.5,16919.7,62,-290,68325,1,268.328
503,1,3,5,2542.75,15115.5,47,-294,67582.8,11,1584.05
504,1,3,5,2831.15,15262.3,46,-297,67908.6,16,1798
505,1,2,5,2580.7,14604.6,47,-297,67625.5,7,1472.75
506,1,2,5,2349.4,13606,50,-296,67273.2,3,1351.33
507,1,3,5,1500,12936.2,48,-293,66955.4,3,1400.71
508,1,2,5,1664.12,12007,51,-286,66027.1,6,960
509,1,3,5,509.117,11606,45,-282,66139.4,11,276.586
510,1,3,5,254.558,11244.5,44,-279,65916.9,7,690
511,1,3,5,666.108,11514.7,46,-282,65998.5,10,123.693
512,1,4,5,2724.06,10618.7,59,-227,66170.6,1,120
513,1,3,5,1559.13,10623.2,52,-251,65937.2,11,917.823
514,1,3,5,1672.75,10530.2,51,-249,65899.7,12,907.965
515,1,2,5,2155.41,11174.5,55,-224,66705.5,3,553.173
516,1,4,5,2753.47,10530.8,56,-206,66002.2,1,0
517,1,2,5,2528.73,10680,57,-218,66245.3,3,331.361
518,1,4,2,9381.18,11592.2,-11,-217,77520.9,3,2385.33
519,1,3,4,9182.4,12890.9,-22,-222,78862.9,3,2071.96
520,1,5,4,10843.1,11885.5,-23,-217,77945.5,3,1630.25
521,1,4,2,9231.28,10503.8,2,-216,76200.9,8,1320.34
522,1,2,2,8471.38,11755.9,1,-220,77482,5,2481.31
523,1,1,2,8561.73,11793.5,1,-220,77541.3,5,2495.06
524,1,2,2,8676.23,9607.73,1,-215,74903.4,4,993.63
525,1,5,2,8375.38,10144.3,-8,-220,75050.6,3,150
526,1,1,2,7097.77,11483.8,-6,-225,76151.4,4,371.079
527,1,4,2,6963.75,10934.5,-11,-227,74138.2,2,666.108
528,1,2,2,6090.07,11691.7,-9,-232,74350.4,4,1514.63
529,1,4,2,7161.9,9767.29,-11,-220,73594.5,2,804.984
530,1,2,2,4615.13,10907.7,1,-229,71715.3,5,1889.05
531,1,2,2,4541.41,12361.6,-6,-239,73844,4,1542.01
532,1,2,2,4468.39,12213.1,-4,-237,73561.6,5,1622.5
533,1,2,2,3715.4,11491.3,-2,-231,70918.4,6,1710
534,1,2,2,2058.01,13113.4,-17,-242,71550,4,1897.37
535,1,2,2,2658.01,12539.1,-7,-238,71282.2,4,1968.15
536,1,2,2,912.414,14278,-18,-253,72216.3,4,2130.84
537,1,2,2,1612.2,13848.9,-15,-241,70465.9,10,2809.45
538,1,1,2,371.079,14881.9,-15,-256,71583.5,2,3278.66
539,1,5,2,1443.12,15983.6,-12,-247,69038.6,4,516.14
540,1,1,2,465.725,16896.5,-12,-257,69644.6,3,1523.22
541,1,5,2,1513.44,15998.2,-9,-246,68869.6,3,534.135
542,1,5,5,1714.21,18226.3,3,-253,68108.1,3,1386.83
543,1,4,5,1932.15,17499.6,-1,-247,67788,2,2125.14
544,1,4,2,189.737,17470.8,-19,-264,70199,1,1853.21
545,1,2,5,3050.13,20255.8,1,-260,67330.5,10,1447.79
546,1,2,5,2068.91,19561.7,8,-261,68122.3,3,371.079
547,1,2,5,2516.07,18989.6,4,-254,67611.4,4,994.083
548,1,2,5,2903.03,21134.7,32,-269,67620.6,8,2267.53
549,1,2,5,3503.33,20578.9,28,-255,66303.1,31,1041.39
550,1,4,5,2773.18,21777.2,20,-273,68153.6,4,2589.4
551,1,4,5,1360.62,18888.7,66,-269,67273.3,3,1520.85
552,1,3,5,1614.71,17994.2,33,-249,65040.7,10,1782.41
553,1,3,5,1398.46,17422.4,26,-249,65018,43,1894.04
554,1,1,5,150,10736.9,43,-272,63869,5,1835.65
555,1,4,5,1905.41,11352.1,56,-281,65245.3,2,1190.97
556,1,2,5,1889.05,10475.5,50,-278,64631,8,858.021
557,1,2,5,840,9234.79,51,-269,63903.6,9,247.386
558,1,3,5,90,8143.77,54,-259,62981,4,751.798
559,1,3,5,573.149,9701.88,51,-268,64487.3,5,391.152
560,1,2,5,2254,9125.97,61,-234,64597.1,4,641.327
561,1,3,5,937.71,7817.98,62,-245,63034.5,2,120
562,1,3,5,1920.94,8278.32,63,-234,63706.4,5,937.23
563,1,2,5,3335.94,9153.15,63,-222,64689.5,1,0
564,1,2,5,3396.5,8670.83,62,-220,64237.6,1,212.132
565,1,3,5,3442.17,8460.48,62,-220,63996.8,1,234.307
566,1,2,2,9069.38,8941.26,1,-208,74769.6,5,150
567,1,4,2,8545.79,8322.93,-3,-206,74139.6,1,174.929
568,1,2,4,8641.93,8094.11,-5,-202,74008.8,12,108.167
569,1,2,5,6958.06,8248.91,2,-211,73217.5,1,192.094
570,1,2,2,8360.69,9242.97,0,-213,74553.1,5,840
571,1,2,2,8772.37,9480.85,2,-214,74901.3,4,1025.28
572,1,4,4,6390.77,9615.46,-10,-221,72781.6,2,496.588
573,1,2,4,5366.98,8748.74,-14,-216,71777.4,2,692.604
574,1,2,4,5909.31,9262.67,-13,-219,72297.9,2,241.868
575,1,2,4,5259.25,8851.83,-12,-216,71634.6,3,624.26
576,1,2,2,3900.12,8879.24,1,-213,69751.4,1,42.4264
577,1,2,2,5570.72,10015.7,-3,-223,71512.8,3,1411.28
578,1,2,2,3536.57,11653.5,-11,-230,70171.7,4,1564.61
579,1,2,2,4370.13,9577.94,5,-217,69810.4,0,150
580,1,3,2,4290.1,10877.8,-3,-226,70322,3,1020
581,1,2,2,3461.33,12011.5,-10,-229,69242.1,2,1120.09
582,1,4,2,3977.8,11626.1,-14,-222,68611.7,3,492.037
583,1,4,2,3704.12,11923.7,-14,-224,68665.3,1,573.149
584,1,4,2,3312.66,14763.4,-13,-226,67299.8,1,780
585,1,4,2,2872.65,14754.2,-16,-232,67884.2,1,994.083
586,1,5,2,2646.13,15508.6,-8,-235,67647.8,3,1129.29
587,1,4,5,2730,17264.2,2,-240,66985.2,6,2579.48
588,1,3,5,2460,15784.1,-6,-237,67731.5,3,1158.02
589,1,4,5,3047.77,17127.6,-1,-238,66667.2,3,2680.76
590,1,4,5,3185.23,17921.3,5,-242,66609,10,2328.63
591,1,4,5,3463.02,19230.2,-4,-244,66013.5,15,2479.13
592,1,4,5,3423.81,18733.2,-4,-245,66350.4,18,2203.11
593,1,2,5,1744.13,19612.8,8,-238,64458.9,38,891.964
594,1,2,5,1046.57,19095.9,0,-233,63778.1,37,1440
595,1,2,5,1373.79,19744.3,-6,-233,63932.5,34,1106.35
596,1,3,5,865.332,17803.1,12,-241,64078.7,46,1719.45
597,1,3,5,591.693,18048.8,3,-234,63509.8,36,1747.23
598,1,2,5,1148.26,18340.1,17,-241,64245.9,37,1206.73
599,1,4,5,189.737,16484.4,1,-241,63814.8,28,1291.39
600,1,3,5,1749.29,14611,39,-230,62117.1,18,894.986
601,1,2,5,1298,15032.4,35,-233,62516.2,22,1200.75
602,1,2,5,1923.98,13788.6,41,-236,62316.6,9,1358.31
603,1,1,5,94.8683,13665.3,27,-252,63783,16,457.93
604,1,2,5,1120.09,13376.2,34,-245,62826.1,16,540
605,1,3,5,349.857,5443.99,62,-216,60347.5,1,174.929
606,1,4,5,241.868,6925.06,58,-242,61947.3,2,488.365
607,1,1,5,2036.91,5745.76,64,-212,61255.6,3,579.396
608,1,1,5,2106.85,5160,66,-200,60695.8,5,361.248
609,1,4,5,2345.57,5342.11,66,-202,60904.3,5,342.053
610,1,4,5,2723.56,6771.9,66,-206,62250.3,2,488.365
611,1,2,4,5577.74,4628.27,-9,-189,70393.3,1,417.852
612,1,2,4,5791.86,4928.5,-8,-190,70725.1,3,258.07
613,1,2,4,6977.18,7043.87,-2,-203,72667.1,5,108.167
614,1,2,4,3903.23,6272.01,-11,-205,70241.7,5,276.586
615,1,3,4,4246.46,4993,-8,-196,69958.8,2,150
616,1,4,4,3734.49,6112.42,-16,-204,70057.6,7,123.693
617,1,2,4,1719.45,7259.38,-8,-198,67778.6,5,488.365
618,1,2,4,2294.56,5691.23,-8,-197,68697.4,4,123.693
619,1,2,4,1721.54,5550,-7,-194,68134.6,5,421.07
620,1,1,2,1663.85,8646.35,-22,-197,66777,2,308.869
621,1,2,2,2278.62,9665.63,-11,-205,67200,4,636.396
622,1,1,2,859.069,8901.16,-24,-192,65904.4,2,60
623,1,1,2,2430,10059.3,-10,-207,67176.5,4,750.6
624,1,1,2,1413.82,10359.4,-19,-196,65666.2,3,84.8528
625,1,2,2,3002.4,10351.7,-9,-211,67750.9,4,900
626,1,5,5,3236.94,13972.6,-7,-214,65889.5,2,360
627,1,1,5,2738.56,13456.7,-3,-205,65134.5,4,662.722
628,1,2,2,3007.19,12049.8,-20,-206,66106.9,2,453.982
629,1,4,5,1878.78,13869.9,3,-202,64357.5,7,390
630,1,4,5,2486.38,14774.4,5,-216,65513.5,5,510
631,1,3,5,1295.57,14217.8,-5,-200,63848,7,644.127
632,1,2,5,807.775,16054.8,12,-198,62363.6,1,466.69
633,1,4,5,1422.39,18094.9,-3,-224,64143.3,16,684.105
634,1,3,5,680.147,16405.7,4,-202,62678.2,9,453.982
635,1,2,5,1425.24,18423.5,14,-211,60763.2,10,764.853
636,1,2,5,806.102,18675.2,-16,-213,62464.7,31,305.941
637,1,2,5,361.248,19547,1,-212,61508.9,14,540
638,1,2,5,890.449,18200.7,13,-219,61697.7,23,308.869
639,1,3,5,982.7,16500.2,35,-228,62233.7,26,402.492
640,1,2,5,432.666,18462.5,3,-222,62172,26,276.586
641,1,2,5,2723.56,15294.9,26,-212,60369.7,11,1186.8
642,1,3,5,1422.71,15795.3,41,-226,61914.5,26,268.328
643,1,4,5,2529.27,15222.3,38,-217,60807.1,9,870
644,1,1,5,3980.18,12274.7,19,-215,59873.3,2,577.062
645,1,1,5,3453.65,12379.2,23,-221,60401,1,708.025
646,1,1,5,4565.72,11772.9,11,-205,59152.2,2,778.845
647,1,1,5,4082.32,9059.21,45,-218,59501.3,12,174.929
648,1,1,5,4633.03,10298.8,15,-203,58802.8,2,849.588
649,1,1,5,4751.95,10009.3,18,-203,58664.8,1,593.97
650,1,3,5,1519.08,6653.31,60,-214,59228.9,6,1224.13
651,1,1,5,1909.19,6842.7,60,-213,59061.5,5,1252.84
652,1,3,5,1736.12,6766.18,59,-215,59193,6,1167.3
653,1,3,5,210,5877.01,59,-221,59994.6,4,442.945
654,1,2,5,174.929,6070.68,59,-224,60208.8,4,330
655,1,2,5,450.999,6000.3,59,-225,60276.7,8,523.927
656,1,3,2,390,6403.23,-28,-179,65073.7,3,742.765
657,1,4,2,30,8398.77,-35,-184,65145.1,1,766.616
658,1,3,2,442.945,6631.7,-26,-185,66052.2,3,1190.97
659,1,3,2,276.586,9895.13,-21,-179,63784,5,445.982
660,1,4,2,466.69,9443.52,-31,-168,62770.5,1,540.833
661,1,3,2,865.332,10539.9,-21,-180,63665.9,3,84.8528
662,1,3,5,751.798,13129.2,-22,-184,62811.2,6,917.823
663,1,3,2,807.775,11015.4,-22,-180,63393.4,3,469.574
664,1,4,2,305.941,11403.6,-25,-178,62829.1,4,662.722
665,1,4,5,1760.82,14557.2,4,-175,60439.9,4,1188.7
666,1,1,5,254.558,14217.8,-16,-186,62160.8,4,152.971
667,1,2,5,276.586,14892.8,10,-190,62358,3,550.727
668,1,4,5,1298.35,16605.9,8,-189,60405.9,2,553.173
669,1,4,5,1288.25,16147.3,11,-192,61528.1,1,152.971
670,1,4,2,67.082,17647,-18,-201,61290.7,3,424.264
671,1,3,2,442.945,18201.1,-19,-196,59579,10,420
672,1,2,5,835.703,19265.6,-9,-203,60185.6,19,840
673,1,3,2,283.019,18784,-26,-199,58564.9,17,201.246
674,1,2,5,1385.21,17484.8,0,-202,59389.5,26,690
675,1,3,5,818.841,17945.6,-9,-201,59074.6,14,1253.55
676,1,2,5,308.869,18090,-19,-200,58677.6,19,979.49
677,1,2,5,3468.08,14653.7,16,-205,59330.8,25,1358.31
678,1,3,5,2500.64,14318,-2,-194,58059.6,53,859.069
679,1,2,5,1818.16,15211.4,-6,-196,58013.1,41,721.249
680,1,3,5,3877.32,10801,-1,-182,56883.7,2,421.07
681,1,1,5,4029.95,12143.6,6,-194,58126.4,8,547.449
682,1,1,5,3730.27,11530,1,-187,57386.9,4,161.555
683,1,1,5,4392.41,8630.2,35,-202,58277.2,9,724.983
684,1,1,5,3754.8,8567.04,18,-180,56850.8,2,150
685,1,1,5,4821.89,10373.3,4,-191,57699.5,1,720.625
686,1,1,2,3341.87,6616.14,34,-181,56829.1,7,960.469
687,1,1,5,2857.73,6968.4,51,-197,57975,11,939.628
688,1,1,2,3441.77,7050.96,26,-180,56737.1,5,1178.81
689,1,1,5,1356.65,3482.33,60,-169,57056.1,7,764.853
690,1,1,5,934.345,3944.52,65,-175,57439.5,2,785.175
691,1,1,5,1955.76,5732.59,59,-188,57562.4,7,534.135
692,1,2,5,474.342,2943.82,43,-153,55510.9,19,324.5
693,1,4,5,247.386,1380.33,56,-151,56578.6,2,558.032
694,1,4,5,797.12,1690.95,59,-155,57082.1,4,108.167
695,1,1,5,1532.35,2193.29,66,-172,56975.8,2,30
696,1,1,2,254.558,1501.2,64,-170,55503.6,5,836.78
697,1,1,5,0,523.927,65,-158,55651.2,4,342.053
698,1,2,2,1718.4,12253.6,-7,-168,55511.3,13,1056.83
699,1,2,2,2800.14,11452.7,-4,-174,56173.2,13,174.929
700,1,4,2,1075.41,11235.4,-4,-149,53963.6,3,984.073
701,1,1,5,977.19,8719.84,6,-143,54016.2,16,421.07
702,1,3,5,1704.73,9567.13,8,-151,54547.9,6,637.809
703,1,1,5,2423.32,8749.57,11,-162,55461.9,11,551.543
704,1,1,5,2870.77,9104.59,23,-95,50195,29,268.328
705,1,1,5,2785.48,8875.34,33,-86,49494.9,11,804.984
706,1,1,2,2066.52,9894.09,17,-96,50328.2,25,513.517
707,1,1,5,2408.42,6734.25,32,-105,50296.7,18,174.929
708,1,1,5,2497.22,7743.55,31,-101,50371.8,28,67.082
709,1,1,2,2686.8,7702.12,36,-97,50056.6,25,318.904
710,1,1,5,1878.78,6663.65,37,-103,49247.4,6,494.773
711,1,4,2,94.8683,7961.31,0,-93,47669.6,2,1350.33
712,1,1,5,1315.9,7188.99,33,-96,48673.3,2,894.986
713,1,3,5,684.763,6920.19,8,-129,48751.6,19,258.07
714,1,4,2,840,7140.25,4,-113,48426.8,2,807.775
715,1,1,2,751.798,6950.94,6,-123,48630,9,658.635
716,1,2,5,2700,13195.4,26,-35,45997.2,23,361.248
717,1,2,2,600.75,11648.3,3,-37,46016.7,22,361.248
718,1,1,5,635.689,11012.3,1,-48,46715.9,22,284.605
719,1,1,2,60,9393.88,-3,-61,46850.2,2,2008.21
720,1,4,5,931.933,10393,10,-38,45884.9,26,2056.26
721,1,4,5,424.264,10083.3,5,-49,46400.6,47,2141.59
722,1,4,5,379.473,8338.76,8,-79,47552.8,5,1560.29
723,1,1,2,831.925,8719.89,2,-76,46573.4,31,300
724,1,1,5,1120.09,9102.07,10,-57,45862.5,17,1243.1
725,1,3,2,1381.96,7178.03,18,-106,46472.2,14,785.175
726,1,1,2,872.067,7701.59,11,-116,47165,14,750.6
727,1,3,2,1073.31,7486.79,14,-114,46924.6,18,735.459
728,1,2,5,993.177,11555.1,8,-23,44374.5,32,560.446
729,1,2,5,1055.13,11969.8,7,-27,45004.8,34,234.307
730,1,4,2,120,10899.7,-9,-25,44948.2,6,750
731,1,1,5,510,9765.31,-3,-24,43861,11,1811.22
732,1,4,2,331.361,10976.2,-6,-28,45378.7,9,888.426
733,1,1,2,3025.39,6985.36,13,-62,44339.6,6,1158.02
734,1,4,2,2675.89,42379.8,-14,-364,102072,6,256.32
735,1,4,2,2969.85,42612.6,-13,-367,102156,6,540
736,1,2,2,827.587,41104.6,-5,-357,100794,1,127.279
737,1,2,5,1094.9,39465.1,20,-344,95657.1,2,420
738,1,1,2,3434.31,2613.45,59,-217,56982.8,1,474.342
739,1,1,5,2473.86,2718.27,64,-221,55462.9,0,84.8528
740,1,1,2,2018.04,3166.1,64,-217,55638,1,108.167
741,1,4,2,2544.35,2248.4,47,-220,57487.8,4,702.282
742,1,1,2,2423.32,1347.66,49,-223,56609.9,4,553.173
743,1,1,5,3442.69,1705.52,59,-224,56194.3,4,0
744,1,4,2,1039.66,2821.44,35,-221,57231.4,4,283.019
745,1,5,2,834.086,3378.17,39,-222,57532.2,6,379.473
746,1,4,2,42.4264,3521.78,50,-222,57000.9,1,361.248
747,1,2,2,1320,5772.64,-10,-224,54372.1,11,408.044
748,1,4,2,690,6958.06,-17,-213,52716,6,1537.34
750,1,1,2,573.149,2545.58,56,-228,53276.2,1,381.838
751,1,2,5,2610,1786.2,62,-228,55311.4,0,212.132
752,1,1,5,1654.63,3136.4,61,-229,53768.6,1,180
753,1,1,5,1430.28,1429.02,59,-231,54217.3,1,915.86
754,1,1,5,2319.53,1320.34,61,-229,55057.8,0,161.555
755,1,1,5,1985.67,127.279,55,-228,55177.7,2,134.164
756,1,1,2,492.037,1731.18,46,-226,55238.1,3,362.491
757,1,4,2,189.737,2207.19,49,-227,53547,7,300
758,1,4,2,721.249,2801.43,44,-226,53698.1,12,0
759,1,1,2,3406.02,5610.96,38,-228,54303.6,15,445.982
760,1,1,2,2100.21,5310.34,45,-223,56295.9,9,456.946
761,1,1,2,3149.86,5567.57,40,-226,55067.9,14,123.693
762,1,2,2,3408.01,6960.26,46,-220,56699.1,7,134.164
763,1,2,2,4603.71,7337.75,41,-226,55160,2,270
764,1,2,2,4451.84,7422.62,43,-224,55539,1,530.754
765,1,4,2,6618.86,6766.05,19,-216,57500.3,4,150
766,1,1,2,6642,6943.75,23,-221,55265.4,5,30
767,1,1,2,5020.77,8292.65,49,-217,56944.1,8,684.105
768,1,4,2,7345.77,6102.11,8,-216,57587,4,873.613
769,1,3,2,6352.42,3481.29,34,-211,57107.6,7,318.904
770,1,3,2,6418.95,3648.67,34,-212,57292.1,8,270
771,1,1,2,5812.88,3495.1,32,-215,57024.2,10,108.167
772,1,1,2,6032.98,3019.74,34,-210,56760,8,600
773,1,1,5,4607.22,3295.09,19,-219,56196,23,591.693
774,1,4,2,729.932,4417.44,-19,-205,52920,5,768.96
775,1,3,2,0,4487.58,-28,-199,51989.6,6,201.246
776,1,4,2,394.588,4908,-28,-206,52770,7,624.26
777,1,1,2,1900.45,6873.93,3,-188,50895.6,17,1178.81
778,1,1,2,1871.1,6681.38,7,-188,50785,8,865.852
779,1,1,3,3319.04,7589.47,35,-177,49244.1,3,480.937
780,1,1,3,5048.03,9591.23,36,-179,48132,3,161.555
781,1,1,3,4749.58,9020.48,37,-176,48108,2,180
782,1,1,3,5190,10417.9,27,-191,48798,12,305.941
783,1,3,3,7352.94,11950.9,29,-181,46416,15,371.079
784,1,1,3,6474.72,11185,32,-183,47184,4,295.466
785,1,1,3,6181.53,10862.5,33,-183,47406,1,509.117
786,1,1,3,6032.98,13999.4,34,-177,44797.6,14,108.167
787,1,3,3,5158.34,14857.9,32,-173,44160,9,424.264
788,1,2,3,5208.35,14687.4,38,-168,43380.1,4,228.473
789,1,4,3,3360.27,16603.3,20,-158,41640,22,1056.83
790,1,4,3,2284.93,17674,20,-157,41761.3,18,42.4264
791,1,3,3,3826.97,16256.6,32,-172,43740.2,3,339.411
792,1,2,3,829.759,19214.9,10,-147,40008,32,570.789
793,1,4,3,617.738,19541.6,11,-145,39744,22,510
794,1,2,3,1260.36,18643.7,14,-151,40818,27,390
795,1,2,3,2490,22421.2,24,-138,38004.1,26,510.882
796,1,2,3,1860,21789.7,30,-139,38470.5,21,593.97
797,1,2,3,1560,21479.2,31,-139,38653.5,17,632.851
798,1,2,3,3713.83,23513.4,25,-131,36630.1,19,361.248
799,1,4,3,3870,23780.5,19,-134,36882,7,496.588
800,1,4,3,3442.17,23430.5,8,-139,37698,9,870
801,1,2,3,5400,25240.6,21,-132,35533.1,3,284.605
802,1,3,3,6845.33,26659.3,28,-134,34206,16,349.857
803,1,2,3,6475.14,26426.3,8,-142,35184,6,465.725
804,1,2,3,5882.6,26860.3,20,-146,32592,10,30
805,1,3,3,6831.64,27432.2,27,-145,33534,19,30
806,1,2,3,6326.23,27281.4,25,-147,33042,18,366.197
807,1,4,3,4657.83,27554.7,7,-190,30822,2,891.964
808,1,4,1,3053.67,25837.7,-7,-178,29598,6,848.528
809,1,5,3,5117.35,27570.8,6,-180,31566,21,339.411
810,1,1,3,4908,28207,14,-213,30000,6,391.152
811,1,4,3,3616.59,27021.6,6,-209,28893.1,5,391.152
812,1,1,3,4136.19,27702.3,13,-218,28956,9,364.966
813,1,2,5,2950.54,26792,4,-223,27306,15,169.706
815,1,3,3,3620.07,27684.7,7,-232,27378.1,12,342.053
816,1,1,2,474.342,3139.55,56,-224,52818.6,1,360
817,1,1,2,1908.01,4586.86,49,-205,52011.9,7,660.681
818,1,1,2,1671.94,4320.42,54,-209,52294.7,4,740.945
819,1,1,5,1647.54,4034.86,59,-212,51244.5,3,305.941
820,1,1,2,180,2567.59,55,-226,52915.1,1,30
821,1,1,2,1788.46,3894.23,53,-220,51726.5,2,94.8683
822,1,1,2,2602.92,4659.67,52,-217,51202.5,2,30
823,1,1,2,724.983,2795.8,49,-225,53196.6,8,335.41
824,1,1,2,2442.01,4494.2,40,-226,53166.2,8,256.32
825,1,1,2,3469.9,5622.26,36,-229,53817,9,737.902
826,1,1,2,3772.02,5820.31,49,-229,52640.1,2,67.082
827,1,1,2,4353.41,6539.86,33,-229,53800.3,3,558.032
828,1,1,2,4625.55,6826.63,29,-229,53846.7,7,670.82
829,1,1,2,7480.17,5516.49,45,-237,52705.5,3,1070.79
830,1,1,2,5988.36,7658.47,22,-225,54949.7,3,840
831,1,1,5,7746.33,5732.59,38,-214,55414.9,13,807.775
832,1,1,2,7710.06,6140.33,40,-220,54616.1,3,108.167
833,1,1,5,8607.7,5333,44,-226,53720.6,6,400.25
